source_id,doc_type,date,doc_url,name,zip_code,county,full_address,geometry
U391705996,VN,2017-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/U391705996/U391705996_VN_20170817.pdf,B&S AUTO,49097,KALAMAZOO,"13432 PORTAGE ROAD, VICKSBURG, MI","[-85.5691119, 42.1226064]"
U391705996,VN,2017-09-13,https://www.deq.state.mi.us/aps/downloads/SRN/U391705996/U391705996_VN_20170913.pdf,B&S AUTO,49097,KALAMAZOO,"13432 PORTAGE ROAD, VICKSBURG, MI","[-85.5691119, 42.1226064]"
U111512997,VN,2015-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/U111512997/U111512997_VN_20151202.pdf,FOREST HALAMPKA,49098,BERRIEN,"8080 HILL ROAD, WATERVLIET, MI","[-86.26275869999999, 42.1444827]"
U751704424,VN,2017-06-28,https://www.deq.state.mi.us/aps/downloads/SRN/U751704424/U751704424_VN_20170628.pdf,PRM TRUCKING,49099,SAINT JOSEPH,"530 SOL MORRIS DRIVE, WHITE PIGEON, MI","[-85.6535066, 41.7931207]"
U111900321,VN,2019-02-06,https://www.deq.state.mi.us/aps/downloads/SRN/U111900321/U111900321_VN_20190206.pdf,FORMER O'MALLEYS BAR,49106,BERRIEN,"8981 RED ARROW HWY.,, BRIDGMAN, MI","[-86.5522558, 41.9552182]"
U142102218,VN,2021-05-10,https://www.deq.state.mi.us/aps/downloads/SRN/U142102218/U142102218_VN_20210510.pdf,TOTZKE FARMS,49127,CASS,"2779 WEST JOHN BEERS RD, STEVENSVILLE, MI","[-86.52126609999999, 42.014668]"
U381608050,VN,2016-07-12,https://www.deq.state.mi.us/aps/downloads/SRN/U381608050/U381608050_VN_20160712.pdf,"M & M EXCAVATING, INC.",49201,JACKSON,"M & M EXCAVATING, INC., JACKSON, MI","[-84.6938468, 44.91567149999999]"
U461705796,VN,2017-08-16,https://www.deq.state.mi.us/aps/downloads/SRN/U461705796/U461705796_VN_20170816.pdf,R & M RECYCLING,49221,LENAWEE,"2675 TREAT STREET, ADRIAN, MI","[-84.01490410000001, 41.8807091]"
U461906434,VN,2019-06-28,https://www.deq.state.mi.us/aps/downloads/SRN/U461906434/U461906434_VN_20190628.pdf,COMMERCIAL BUILDING,49238,LENAWEE,"118, 122 AND 126 CAREY ST., DEERFIELD, MI","[-83.7795142, 41.8892931]"
U411608702,VN,2016-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/U411608702/U411608702_VN_20160817.pdf,"PLAINS LPG SERVICES, L.P.",49302,KENT,"6050 ALDEN NASH AVENUE, ALTO, MI","[-85.3704126, 42.8550729]"
U431906841,VN,2021-05-13,https://www.deq.state.mi.us/aps/downloads/SRN/U431906841/U431906841_VN_20210513.pdf,STEALTHCRAFT BOATS,49304,LAKE,"7038 SOUTH M-37, BALDWIN, MI","[-85.8512427, 43.8893655]"
U231704222,VN,2017-06-23,https://www.deq.state.mi.us/aps/downloads/SRN/U231704222/U231704222_VN_20170623.pdf,"CUSTOM CRUSHING & RECYCLING, INC",49315,EATON,"978 64TH ST SW, BYRON CENTER, MI","[-85.6885289, 42.8478258]"
U411707382,VN,2017-10-13,https://www.deq.state.mi.us/aps/downloads/SRN/U411707382/U411707382_VN_20171013.pdf,VAN DELLEN STEEL,49316,KENT,"6945 DUTTON INDUSTRIAL DRIVE, DUTTON, MI","[-85.572475, 42.836401]"
U412000193,VN,2020-01-29,https://www.deq.state.mi.us/aps/downloads/SRN/U412000193/U412000193_VN_20200129.pdf,VACANT BUILDINGS,49321,KENT,"341 HAYES STREET NW, COMSTOCK PARK, MI","[-85.6786731, 43.0805023]"
U621903862,VN,2019-09-13,https://www.deq.state.mi.us/aps/downloads/SRN/U621903862/U621903862_VN_20190913.pdf,WILBUR-ELLIS AGRIBUSINESS,49327,NEWAYGO,"277 SOUTH MAPLE STREET, GRANT, MI","[-85.810842, 43.3316594]"
U591900089,VN,2019-01-15,https://www.deq.state.mi.us/aps/downloads/SRN/U591900089/U591900089_VN_20190115.pdf,POWELL'S EXCAVATING AND SEPTIC,49329,MONTCALM,"20544 M 82, HOWARD CITY, MI","[-85.51809209999999, 43.3957987]"
U411801495,VN,2018-03-26,https://www.deq.state.mi.us/aps/downloads/SRN/U411801495/U411801495_VN_20180326.pdf,DSB DEVELOPMENT LLC,49330,KENT,"95 NORTH STREET NW, KENT CITY, MI","[-85.753866, 43.22187]"
U311612743,VN,2017-02-02,https://www.deq.state.mi.us/aps/downloads/SRN/U311612743/U311612743_VN_20170202.pdf,APARTMENT,49331,HOUGHTON,"509 SHELDON AVE, HOUGHTON, MI","[-88.56772749999999, 47.1216891]"
U031909080,VN,2019-10-09,https://www.deq.state.mi.us/aps/downloads/SRN/U031909080/U031909080_VN_20191009.pdf,BLASTEK LLC,49344,ALLEGAN,"43 122ND AVE, SHELBYVILLE, MI","[-85.54711619999999, 42.5815554]"
U411906087,VN,2019-06-27,https://www.deq.state.mi.us/aps/downloads/SRN/U411906087/U411906087_VN_20190627.pdf,ALTERNATIVE LAWN CARE,49345,KENT,"11249 SPARTA AVENUE NW, SPARTA, MI","[-85.71074150000001, 43.1695486]"
U032003355,VN,2020-09-23,https://www.deq.state.mi.us/aps/downloads/SRN/U032003355/U032003355_VN_20200923.pdf,AUTUMN ACRES FARM,49348,ALLEGAN,"4351 DIVISION STREET, WAYLAND, MI","[-85.6531165, 42.7360342]"
U031510725,VN,2015-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/U031510725/U031510725_VN_20151211.pdf,ADVANCED ARCHITECTURAL PRODUCTS,49419,ALLEGAN,"3393 SOUTH M-40, HAMILTON, MI","[-85.98992919999999, 42.6628693]"
U031804896,VN,2018-07-24,https://www.deq.state.mi.us/aps/downloads/SRN/U031804896/U031804896_VN_20180724.pdf,M & C,49419,ALLEGAN,"3244 LINCOLN RD, HAMILTON, MI","[-85.9858804, 42.6548801]"
U031509374,VN,2015-09-10,https://www.deq.state.mi.us/aps/downloads/SRN/U031509374/U031509374_VN_20150910.pdf,"TOP GRADE AGGREGATES, LLC",49419,ALLEGAN,"3407 58TH STREET, HAMILTON, MI","[-86.1127121, 42.668066]"
U031509374,VN,2015-12-08,https://www.deq.state.mi.us/aps/downloads/SRN/U031509374/U031509374_VN_20151208.pdf,"TOP GRADE AGGREGATES, LLC",49419,ALLEGAN,"3407 58TH STREET, HAMILTON, MI","[-86.1127121, 42.668066]"
U701900936,VN,2019-02-13,https://www.deq.state.mi.us/aps/downloads/SRN/U701900936/U701900936_VN_20190213.pdf,WEST MICHIGAN UNIFORM,49423,OTTAWA,"407 W 17TH STREET, HOLLAND, MI","[-86.126414, 42.7822491]"
U701900936,VN,2019-03-15,https://www.deq.state.mi.us/aps/downloads/SRN/U701900936/U701900936_VN_20190315.pdf,WEST MICHIGAN UNIFORM,49423,OTTAWA,"407 W 17TH STREET, HOLLAND, MI","[-86.126414, 42.7822491]"
U031504849,VN,2015-06-23,https://www.deq.state.mi.us/aps/downloads/SRN/U031504849/U031504849_VN_20150623.pdf,CHEF CONTAINER,49424,ALLEGAN,"4376 60TH ST., HOLLAND, MI","[-86.1385165, 42.7356082]"
U702001592,VN,2020-05-21,https://www.deq.state.mi.us/aps/downloads/SRN/U702001592/U702001592_VN_20200521.pdf,SIGNATURE CONCRETE LLC,49424,OTTAWA,"5180 CHRISTY LANE, HOLLAND, MI","[-86.2020703, 42.8617375]"
U641807905,VN,2018-10-02,https://www.deq.state.mi.us/aps/downloads/SRN/U641807905/U641807905_VN_20181002.pdf,MM SAWMILL,49425,OCEANA,"8613 184TH STREET, HOLTON, MI","[-86.10131290000001, 43.4856881]"
U641807905,VN,2019-06-21,https://www.deq.state.mi.us/aps/downloads/SRN/U641807905/U641807905_VN_20190621.pdf,MM SAWMILL,49425,OCEANA,"8613 184TH STREET, HOLTON, MI","[-86.10131290000001, 43.4856881]"
U621907666,VN,2019-08-13,https://www.deq.state.mi.us/aps/downloads/SRN/U621907666/U621907666_VN_20190813.pdf,VOGEL ENGINEERING INC,49425,NEWAYGO,"6688 MAPLE ISLAND RD., HOLTON, MI","[-86.0385563, 43.3791353]"
U701806219,VN,2018-08-31,https://www.deq.state.mi.us/aps/downloads/SRN/U701806219/U701806219_VN_20180831.pdf,RM STORAGE,49426,OTTAWA,"2400 CHICAGO DRIVE, HUDSONVILLE, MI","[-85.8427074, 42.8795092]"
U702000600,VN,2020-02-12,https://www.deq.state.mi.us/aps/downloads/SRN/U702000600/U702000600_VN_20200212.pdf,SHELDON MEATS,49426,OTTAWA,"7405 PORT SHELDON STREET, HUDSONVILLE, MI","[-85.9662553, 42.8857673]"
U611612130,VN,2016-12-15,https://www.deq.state.mi.us/aps/downloads/SRN/U611612130/U611612130_VN_20161215.pdf,METAL FINISHING TECHNOLOGY,49444,MUSKEGON,"2652 HOYT STREET, MUSKEGON, MI","[-86.2392304, 43.2030909]"
U411600217,VN,2019-01-11,https://www.deq.state.mi.us/aps/downloads/SRN/U411600217/U411600217_VN_20190111.pdf,KENT WELDING,49504,KENT,"1915 STERLING AVE, GRAND RAPIDS, MI","[-85.67996289999999, 42.9981339]"
U411900090,VN,2020-02-28,https://www.deq.state.mi.us/aps/downloads/SRN/U411900090/U411900090_VN_20200228.pdf,SPRUIT BROS.,49504,KENT,"550 RICHMOND ST. NW, GRAND RAPIDS, MI","[-85.682091, 42.991742]"
U411706643,VN,2019-08-01,https://www.deq.state.mi.us/aps/downloads/SRN/U411706643/U411706643_VN_20190801.pdf,VALLEY CITY LINEN,49506,KENT,"10 DIAMOND AVENUE SE, GRAND RAPIDS, MI","[-85.644049, 42.962547]"
U411901521,VN,2019-02-20,https://www.deq.state.mi.us/aps/downloads/SRN/U411901521/U411901521_VN_20190220.pdf,OUR DAILY BREAD MINISTRIES (RBC),49512,KENT,"3000 KRAFT AVE SE, GRAND RAPIDS, MI","[-85.5272754, 42.9091159]"
U702000992,VN,2020-03-13,https://www.deq.state.mi.us/aps/downloads/SRN/U702000992/U702000992_VN_20200313.pdf,WOODLAND COMMERCIAL EQUIPMENT,49534,OTTAWA,"0-1622 LAKE MICHIGAN DRIVE, GRAND RAPIDS, MI","[-85.82539539999999, 42.9722825]"
U831800021,VN,2018-01-09,https://www.deq.state.mi.us/aps/downloads/SRN/U831800021/U831800021_VN_20180109.pdf,CADILLAC FABRICATION,49601,WEXFORD,"1340 MARTY PAUL STREET, CADILLAC, MI","[-85.4300971, 44.2624288]"
U831412838,VN,2014-10-17,https://www.deq.state.mi.us/aps/downloads/SRN/U831412838/U831412838_VN_20141017.pdf,HART'S RV AND REFRIDGERATION SERVICES,49663,WEXFORD,"3780 N. US-131, MANTON, MI","[-85.16389029999999, 44.7620769]"
U831603869,VN,2016-04-19,https://www.deq.state.mi.us/aps/downloads/SRN/U831603869/U831603869_VN_20160419.pdf,MAMFID,49663,WEXFORD,"3571 OLD US-131, MANTON, MI","[-85.3811364, 44.4098661]"
U101910511,VN,2019-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/U101910511/U101910511_VN_20191202.pdf,"BAY AREA DEMOLITION, LLC",49683,BENZIE,"18657 HONOR HWY, INTERLOCHEN, MI","[-85.8651048, 44.6566528]"
U282000969,VN,2020-03-09,https://www.deq.state.mi.us/aps/downloads/SRN/U282000969/U282000969_VN_20200309.pdf,COMMERICAL BUILDING,49686,GRAND TRAVERSE,"902 W FRONT ST, TRAVERSE CITY, MI","[-85.6382882, 44.7642265]"
U041704783,VN,2018-09-26,https://www.deq.state.mi.us/aps/downloads/SRN/U041704783/U041704783_VN_20180926.pdf,ALPENA HIGH SCHOOL,49707,ALPENA,"3303 S THIRD AVE, ALPENA, MI","[-83.469083, 45.0560109]"
U172100053,VN,2021-01-14,https://www.deq.state.mi.us/aps/downloads/SRN/U172100053/U172100053_VN_20210114.pdf,FOUNTAIN TRUCKING INC,49725,CHIPPEWA,"19500 E SOUTH CARIBOU LAKE RD, DE TOUR, MI","[-83.9560075, 45.9852145]"
U691808175,VN,2018-10-02,https://www.deq.state.mi.us/aps/downloads/SRN/U691808175/U691808175_VN_20181002.pdf,ENERVEST OPERATING LLC - NMAG3 BOOSTER,49735,OTSEGO,"NE NE NW SEC 22 T29N-R3W, OTSEGO LAKE TOWNSHIP, MI","[-84.6653822, 44.89430309999999]"
U172102874,VN,2021-07-15,https://www.deq.state.mi.us/aps/downloads/SRN/U172102874/U172102874_VN_20210715.pdf,PARADISE RECREATIONAL SPORTS,49768,CHIPPEWA,"8165 M-123, PARADISE, MI","[-85.0384376, 46.6254168]"
U172100225,VN,2021-02-12,https://www.deq.state.mi.us/aps/downloads/SRN/U172100225/U172100225_VN_20210212.pdf,MCM MARINE INC,49783,CHIPPEWA,"1065 EAST PORTAGE AVE., SAULT STE. MARIE, MI","[-84.3201708, 46.4918162]"
U171603122,VN,2016-05-17,https://www.deq.state.mi.us/aps/downloads/SRN/U171603122/U171603122_VN_20160517.pdf,"NORTHERN TRANSITIONS, INC.",49783,CHIPPEWA,"CHIPPEWA COUNTY RECYCLING CENTER, SAULT STE. MARIE, MI","[-84.3832122, 46.4882933]"
U771601642,VN,2016-02-29,https://www.deq.state.mi.us/aps/downloads/SRN/U771601642/U771601642_VN_20160229.pdf,STEPHEN HARTMAN EXCAVATING INC,49854,SCHOOLCRAFT,"8554 COUNTY ROAD 442, MANISTIQUE, MI","[-86.25770299999999, 45.9632835]"
U522001839,VN,2020-06-09,https://www.deq.state.mi.us/aps/downloads/SRN/U522001839/U522001839_VN_20200609.pdf,ENRIGHT CONSTRUCTION COMPANY,49855,MARQUETTE,"104 COLES DRIVE, MARQUETTE, MI","[-87.4186223, 46.5471381]"
U522100181,VN,2021-05-24,https://www.deq.state.mi.us/aps/downloads/SRN/U522100181/U522100181_VN_20210524.pdf,UP HEALTH SYSTEM - MARQUETTE,49855,MARQUETTE,"850 WEST BARAGA AVENUE, MARQUETTE, MI","[-87.409801, 46.543763]"
U522003421,VN,2020-09-30,https://www.deq.state.mi.us/aps/downloads/SRN/U522003421/U522003421_VN_20200930.pdf,UP KUBOTA,49855,MARQUETTE,"4250 WEST US HWY 41, MARQUETTE, MI","[-84.3902671, 33.6386603]"
U522003421,VN,2020-10-30,https://www.deq.state.mi.us/aps/downloads/SRN/U522003421/U522003421_VN_20201030.pdf,UP KUBOTA,49855,MARQUETTE,"4250 WEST US HWY 41, MARQUETTE, MI","[-84.3902671, 33.6386603]"
U021704791,VN,2017-07-18,https://www.deq.state.mi.us/aps/downloads/SRN/U021704791/U021704791_VN_20170718.pdf,RENZE POWER SPORTS,49862,ALGER,"E9650 PROSPECT STREET, MUNISING, MI","[-86.6487511, 46.4030688]"
U482004132,VN,2021-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/U482004132/U482004132_VN_20210608.pdf,NORTH REGION (NEWBERRY CORR FACILITY) BLDG 1 - HOS,49868,LUCE,"13747 CO RD 428, NEWBERRY, MI","[-85.49703219999999, 46.3323323]"
U482004291,VN,2021-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/U482004291/U482004291_VN_20210608.pdf,NORTH REGION (NEWBERRY CORR FACILITY) BLDG 14 AMUS,49868,LUCE,"13747 CO RD 428, NEWBERRY, MI","[-85.49703219999999, 46.3323323]"
U482100455,VN,2021-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/U482100455/U482100455_VN_20210608.pdf,NORTH REGION (NEWBERRY CORR FACILITY) BLDG 3 COTTA,49868,LUCE,"13747 CO RD 428, NEWBERRY, MI","[-85.49703219999999, 46.3323323]"
U482004292,VN,2021-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/U482004292/U482004292_VN_20210608.pdf,NORTH REGION (NEWBERRY CORR FACILITY) BLDG 43 STOR,49868,LUCE,"13747 CO RD 428, NEWBERRY, MI","[-85.49703219999999, 46.3323323]"
U482004285,VN,2021-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/U482004285/U482004285_VN_20210608.pdf,NORTH REGION (NEWBERRY CORR FACILITY) BLDG 5 COTTA,49868,LUCE,"13747 CO RD 428, NEWBERRY, MI","[-85.49703219999999, 46.3323323]"
U482003378,VN,2021-06-08,https://www.deq.state.mi.us/aps/downloads/SRN/U482003378/U482003378_VN_20210608.pdf,NORTH REGION (NEWBERRY CORRECTIONAL FACILITY) BLDG,49868,LUCE,"13747 CO RD 428, NEWBERRY, MI","[-85.49703219999999, 46.3323323]"
U422100057,VN,2021-08-10,https://www.deq.state.mi.us/aps/downloads/SRN/U422100057/U422100057_VN_20210810.pdf,NEUVOKAS CORPORATION,49901,KEWEENAW,"3206 NUMBER 6 RD, AHMEEK, MI","[-88.3865916, 47.2907284]"
U422100057,VN,2021-12-08,https://www.deq.state.mi.us/aps/downloads/SRN/U422100057/U422100057_VN_20211208.pdf,NEUVOKAS CORPORATION,49901,KEWEENAW,"3206 NUMBER 6 RD, AHMEEK, MI","[-88.3865916, 47.2907284]"
U071512196,VN,2015-09-24,https://www.deq.state.mi.us/aps/downloads/SRN/U071512196/U071512196_VN_20150924.pdf,BARAGA TELEPHONE COMPANY,49908,BARAGA,"204 STATE STREET, BARAGA, MI","[-88.490264, 46.778771]"
U071512196,VN,2015-11-04,https://www.deq.state.mi.us/aps/downloads/SRN/U071512196/U071512196_VN_20151104.pdf,BARAGA TELEPHONE COMPANY,49908,BARAGA,"204 STATE STREET, BARAGA, MI","[-88.490264, 46.778771]"
U421902331,VN,2019-02-22,https://www.deq.state.mi.us/aps/downloads/SRN/U421902331/U421902331_VN_20190222.pdf,OCUGLASS,49913,KEWEENAW,"51804 INDUSTRIAL DR., CALUMET, MI","[-88.5080668, 47.1668223]"
U071606687,VN,2016-05-31,https://www.deq.state.mi.us/aps/downloads/SRN/U071606687/U071606687_VN_20160531.pdf,VILLAGE OF L'ANSE,49946,BARAGA,"101 N. MAIN STREET, L'ANSE, MI","[-88.45367639999999, 46.7579721]"
U661612621,VN,2016-12-19,https://www.deq.state.mi.us/aps/downloads/SRN/U661612621/U661612621_VN_20161219.pdf,NORTHWOODS ENVIRONMENTAL INDUSTRIES INC,49953,ONTONAGON,"1 SUPERIOR WAY, ONTONAGON, MI","[-89.3296951, 46.8670538]"
N6577,VN,2013-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/N6577/N6577_VN_20131202.pdf,"ND INDUSTRIES,  INC.",48017,OAKLAND,"1000 N. CROOKS ROAD, CLAWSON, MI","[-83.1649838, 42.5411544]"
N6577,VN,2019-07-15,https://www.deq.state.mi.us/aps/downloads/SRN/N6577/N6577_VN_20190715.pdf,"ND INDUSTRIES,  INC.",48017,OAKLAND,"1000 N. CROOKS ROAD, CLAWSON, MI","[-83.1649838, 42.5411544]"
B5465,VN,2019-06-19,https://www.deq.state.mi.us/aps/downloads/SRN/B5465/B5465_VN_20190619.pdf,DRAYTON IRON AND METAL CO,48330,OAKLAND,"5229 WILLIAMS LAKE RD, DRAYTON PLNS, MI","[-83.3919172, 42.6887432]"
B5465,VN,2020-09-22,https://www.deq.state.mi.us/aps/downloads/SRN/B5465/B5465_VN_20200922.pdf,DRAYTON IRON AND METAL CO,48330,OAKLAND,"5229 WILLIAMS LAKE RD, DRAYTON PLNS, MI","[-83.3919172, 42.6887432]"
N7011,VN,2016-05-23,https://www.deq.state.mi.us/aps/downloads/SRN/N7011/N7011_VN_20160523.pdf,GROSSO TRUCKING AND SUPPLY COMPANY,48023,SAINT CLAIR,"10015 MARINE CITY HIGHWAY, FAIR HAVEN, MI","[-82.71233099999999, 42.7206774]"
B6637,VN,2015-07-23,https://www.deq.state.mi.us/aps/downloads/SRN/B6637/B6637_VN_20150723.pdf,CONSUMERS ENERGY - ST. CLAIR COMPRESSOR STATION,48023,SAINT CLAIR,"10021  MARINE CITY HWY., IRA TWP, MI","[-82.7155665, 42.7195128]"
B6637,VN,2018-04-02,https://www.deq.state.mi.us/aps/downloads/SRN/B6637/B6637_VN_20180402.pdf,CONSUMERS ENERGY - ST. CLAIR COMPRESSOR STATION,48023,SAINT CLAIR,"10021  MARINE CITY HWY., IRA TWP, MI","[-82.7155665, 42.7195128]"
N7263,VN,2016-05-05,https://www.deq.state.mi.us/aps/downloads/SRN/N7263/N7263_VN_20160505.pdf,FORMTECH INDUSTRIES LLC FRASER,48026,MACOMB,"18450 15 MILE ROAD, FRASER, MI","[-82.9323409, 42.55241669999999]"
N7263,VN,2016-06-15,https://www.deq.state.mi.us/aps/downloads/SRN/N7263/N7263_VN_20160615.pdf,FORMTECH INDUSTRIES LLC FRASER,48026,MACOMB,"18450 15 MILE ROAD, FRASER, MI","[-82.9323409, 42.55241669999999]"
B6501,VN,2015-10-08,https://www.deq.state.mi.us/aps/downloads/SRN/B6501/B6501_VN_20151008.pdf,SPECIALTY STEEL TREATING INC.,48026,MACOMB,"34501 COMMERCE ROAD, FRASER, MI","[-82.9436858, 42.550906]"
EN6300262,VN,2020-09-11,https://www.deq.state.mi.us/aps/downloads/SRN/EN6300262/EN6300262_VN_20200911.pdf,ALPINE DRY CLEANERS  HIGHLAND,48356,OAKLAND,"2934 HIGHLAND ROAD, HIGHLAND, MI","[-83.57248179999999, 42.6536021]"
N5629,VN,2015-05-01,https://www.deq.state.mi.us/aps/downloads/SRN/N5629/N5629_VN_20150501.pdf,"RMT WOODWORTH, SOUTHFIELD",48033,OAKLAND,"20941 EAST STREET, SOUTHFIELD, MI","[-83.30619519999999, 42.4444369]"
N5629,VN,2017-05-10,https://www.deq.state.mi.us/aps/downloads/SRN/N5629/N5629_VN_20170510.pdf,"RMT WOODWORTH, SOUTHFIELD",48033,OAKLAND,"20941 EAST STREET, SOUTHFIELD, MI","[-83.30619519999999, 42.4444369]"
N6594,VN,2014-03-13,https://www.deq.state.mi.us/aps/downloads/SRN/N6594/N6594_VN_20140313.pdf,X-CEL INDUSTRIES INC.,48034,OAKLAND,"21121 TELEGRAPH RD, SOUTHFIELD, MI","[-83.2795326, 42.44555039999999]"
B6067,VN,2016-03-21,https://www.deq.state.mi.us/aps/downloads/SRN/B6067/B6067_VN_20160321.pdf,"CHIEFTAIN COATING, LLC.",48035,MACOMB,"35300 KELLY RD., CLINTON TWP, MI","[-82.928895, 42.5554818]"
N7496,VN,2020-12-10,https://www.deq.state.mi.us/aps/downloads/SRN/N7496/N7496_VN_20201210.pdf,LINCOLN MEMORIAL PK CEMETERY,48035,MACOMB,"21661 FOURTEEN MILE RD., CLINTON TWP, MI","[-82.895027, 42.541904]"
N3306,VN,2013-12-18,https://www.deq.state.mi.us/aps/downloads/SRN/N3306/N3306_VN_20131218.pdf,OMEGA CABINETS INC,48035,MACOMB,"35468 GROESBECK, CLINTON TWP, MI","[-82.9199853, 42.55660779999999]"
N3306,VN,2014-02-20,https://www.deq.state.mi.us/aps/downloads/SRN/N3306/N3306_VN_20140220.pdf,OMEGA CABINETS INC,48035,MACOMB,"35468 GROESBECK, CLINTON TWP, MI","[-82.9199853, 42.55660779999999]"
P0993,VN,2020-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/P0993/P0993_VN_20200825.pdf,PET & ANIMAL CREMATION EXCHANGE,48035,MACOMB,"36419 GROESBECK HIGHWAY, CLINTON TWP, MI","[-82.9158466, 42.5657074]"
M3511,VN,2020-09-23,https://www.deq.state.mi.us/aps/downloads/SRN/M3511/M3511_VN_20200923.pdf,MACOMB COUNTY ANIMAL CONTROL,48036,MACOMB,"21417 DUNHAM, CLINTON TWP, MI","[-82.8977214, 42.6187486]"
P0808,VN,2017-09-12,https://www.deq.state.mi.us/aps/downloads/SRN/P0808/P0808_VN_20170912.pdf,ROSATI SPECIALTIES,48036,MACOMB,"24200 CAPITAL BLVD., CLINTON TWP, MI","[-82.86195909999999, 42.6221695]"
N3686,VN,2015-05-08,https://www.deq.state.mi.us/aps/downloads/SRN/N3686/N3686_VN_20150508.pdf,"DIVERSIFIED FABRICATORS, INC.",48038,MACOMB,"21482 CARLO DR, CLINTON TWP, MI","[-82.9009011, 42.6261914]"
N0871,VN,2020-04-03,https://www.deq.state.mi.us/aps/downloads/SRN/N0871/N0871_VN_20200403.pdf,"CONFORMANCE COATING AND PROTOTYPE, INC",48040,SAINT CLAIR,"2321  BUSHA HWY, MARYSVILLE, MI","[-82.489355, 42.8882918]"
B8824,VN,2019-10-04,https://www.deq.state.mi.us/aps/downloads/SRN/B8824/B8824_VN_20191004.pdf,"HEARTLAND STEEL PRODUCTS, LLC",48040,SAINT CLAIR,"302 CARLETON ST., MARYSVILLE, MI","[-82.4817906, 42.8862567]"
A6220,VN,2013-10-04,https://www.deq.state.mi.us/aps/downloads/SRN/A6220/A6220_VN_20131004.pdf,INTERTAPE POLYMER GROUP,48040,SAINT CLAIR,"317   KENDALL AVENUE, MARYSVILLE, MI","[-82.481135, 42.884548]"
A6220,VN,2014-04-02,https://www.deq.state.mi.us/aps/downloads/SRN/A6220/A6220_VN_20140402.pdf,INTERTAPE POLYMER GROUP,48040,SAINT CLAIR,"317   KENDALL AVENUE, MARYSVILLE, MI","[-82.481135, 42.884548]"
A6220,VN,2014-09-12,https://www.deq.state.mi.us/aps/downloads/SRN/A6220/A6220_VN_20140912.pdf,INTERTAPE POLYMER GROUP,48040,SAINT CLAIR,"317   KENDALL AVENUE, MARYSVILLE, MI","[-82.481135, 42.884548]"
A6220,VN,2019-07-03,https://www.deq.state.mi.us/aps/downloads/SRN/A6220/A6220_VN_20190703.pdf,INTERTAPE POLYMER GROUP,48040,SAINT CLAIR,"317   KENDALL AVENUE, MARYSVILLE, MI","[-82.481135, 42.884548]"
A6220,VN,2019-07-23,https://www.deq.state.mi.us/aps/downloads/SRN/A6220/A6220_VN_20190723.pdf,INTERTAPE POLYMER GROUP,48040,SAINT CLAIR,"317   KENDALL AVENUE, MARYSVILLE, MI","[-82.481135, 42.884548]"
N6944,VN,2013-10-15,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20131015.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
N6944,VN,2013-12-02,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20131202.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
N6944,VN,2015-08-31,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20150831.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
N6944,VN,2015-09-03,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20150903.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
N6944,VN,2016-04-01,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20160401.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
N6944,VN,2016-09-30,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20160930.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
N6944,VN,2020-12-16,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20201216.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
N6944,VN,2021-06-02,https://www.deq.state.mi.us/aps/downloads/SRN/N6944/N6944_VN_20210602.pdf,PREGIS,48040,SAINT CLAIR,"2700 WILLS STREET, MARYSVILLE, MI","[-82.48648600000001, 42.8790334]"
