source_id,doc_type,date,doc_url,id,name,zip_code,county,full_address,geometry
B6636,TEST,2014-03-25,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20140325.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2014-07-09,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20140709.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2014-09-23,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20140923.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2014-12-09,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20141209.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2015-07-23,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20150723.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2015-08-11,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20150811.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2016-07-12,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20160712.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2017-04-26,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20170426.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2017-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20170717.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2018-07-17,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20180717.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2019-06-11,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20190611.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2019-12-10,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20191210.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2020-01-14,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20200114.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2020-06-16,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20200616.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2020-07-21,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20200721.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2021-06-15,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20210615.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,TEST,2021-07-13,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_TEST_20210713.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,VN,2019-09-19,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_VN_20190919.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
B6636,VN,2020-08-10,https://www.deq.state.mi.us/aps/downloads/SRN/B6636/B6636_VN_20200810.pdf,B6636,CONSUMERS ENERGY - RAY COMPRESSOR STATION,48005,MACOMB,"69333  OMO RD., ARMADA, MI","[-82.86568450000001, 42.8107738]"
N7047,FCE,2017-12-19,https://www.deq.state.mi.us/aps/downloads/SRN/N7047/N7047_FCE_20171219.pdf,N7047,HILCO TECHNOLOGIES,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI","[-82.9788531, 42.8139571]"
N7047,FCE,2021-11-24,https://www.deq.state.mi.us/aps/downloads/SRN/N7047/N7047_FCE_20211124.pdf,N7047,HILCO TECHNOLOGIES,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI","[-82.9788531, 42.8139571]"
N7047,SAR,2017-11-30,https://www.deq.state.mi.us/aps/downloads/SRN/N7047/N7047_SAR_20171130.pdf,N7047,HILCO TECHNOLOGIES,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI","[-82.9788531, 42.8139571]"
N7047,SAR,2021-11-19,https://www.deq.state.mi.us/aps/downloads/SRN/N7047/N7047_SAR_20211119.pdf,N7047,HILCO TECHNOLOGIES,48005,MACOMB,"15211 LAETHEM DRIVE, ARMADA, MI","[-82.9788531, 42.8139571]"
E9903,SAR,2014-12-09,https://www.deq.state.mi.us/aps/downloads/SRN/E9903/E9903_SAR_20141209.pdf,E9903,"HOLSBEKE CONSTRUCTION, INC.",48005,MACOMB,"31071 DIVISION STREET, NEW HAVEN, MI","[-82.8003878, 42.7316491]"
B6145,FCE,2015-09-28,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_FCE_20150928.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,FCE,2019-09-19,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_FCE_20190919.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,FCE,2021-09-29,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_FCE_20210929.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,SAR,2015-08-07,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_SAR_20150807.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,SAR,2019-08-27,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_SAR_20190827.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,SAR,2021-08-26,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_SAR_20210826.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,TEST,2016-06-02,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_TEST_20160602.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,TEST,2017-10-16,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_TEST_20171016.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,TEST,2017-10-20,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_TEST_20171020.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,TEST,2018-01-11,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_TEST_20180111.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
B6145,TEST,2019-07-09,https://www.deq.state.mi.us/aps/downloads/SRN/B6145/B6145_TEST_20190709.pdf,B6145,DTE ELECTRIC COMPANY - GREENWOOD ENERGY CENTER,48006,SAINT CLAIR,"7000  KILGORE ROAD, AVOCA, MI","[-82.6986921, 43.1067683]"
N7711,SAR,2016-04-14,https://www.deq.state.mi.us/aps/downloads/SRN/N7711/N7711_SAR_20160414.pdf,N7711,RGE AGGREGATES,48006,SAINT CLAIR,"8870 BRYCE RD, AVOCA, MI","[-82.6870964, 43.0188032]"
U631803621,ASBVN,2018-07-20,https://www.deq.state.mi.us/aps/downloads/SRN/U631803621/U631803621_ASBVN_20180720.pdf,U631803621,COMMERCIAL BUILDING,48009,OAKLAND,"525 SOUTHFIELD, BIRMINGHAM, MI","[-83.2215514, 42.5433166]"
EN6300255,DCVN,2016-10-31,https://www.deq.state.mi.us/aps/downloads/SRN/EN6300255/EN6300255_DCVN_20161031.pdf,EN6300255,ETON CLEANERS,48009,OAKLAND,"217 NORTH ETON, BIRMINGHAM, MI","[-83.1964993, 42.5484428]"
EN6300255,DCVN,2018-03-14,https://www.deq.state.mi.us/aps/downloads/SRN/EN6300255/EN6300255_DCVN_20180314.pdf,EN6300255,ETON CLEANERS,48009,OAKLAND,"217 NORTH ETON, BIRMINGHAM, MI","[-83.1964993, 42.5484428]"
EN6300049,DCVN,2017-06-28,https://www.deq.state.mi.us/aps/downloads/SRN/EN6300049/EN6300049_DCVN_20170628.pdf,EN6300049,GRANT STREET CLEANERS,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI","[-83.2102543, 42.5383755]"
EN6300049,DCVN,2017-07-26,https://www.deq.state.mi.us/aps/downloads/SRN/EN6300049/EN6300049_DCVN_20170726.pdf,EN6300049,GRANT STREET CLEANERS,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI","[-83.2102543, 42.5383755]"
EN6300049,DCVN,2017-10-05,https://www.deq.state.mi.us/aps/downloads/SRN/EN6300049/EN6300049_DCVN_20171005.pdf,EN6300049,GRANT STREET CLEANERS,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI","[-83.2102543, 42.5383755]"
EN6300049,DCVN,2021-08-05,https://www.deq.state.mi.us/aps/downloads/SRN/EN6300049/EN6300049_DCVN_20210805.pdf,EN6300049,GRANT STREET CLEANERS,48009,OAKLAND,"1190 GRANT STREET, BIRMINGHAM, MI","[-83.2102543, 42.5383755]"
U631509193,SAR,2015-05-15,https://www.deq.state.mi.us/aps/downloads/SRN/U631509193/U631509193_SAR_20150515.pdf,U631509193,QUALITY COACH COLLISION,48009,OAKLAND,"2295 E. LINCOLN STREET, BIRMINGHAM, MI","[-83.19271540000001, 42.5393038]"
N6621,SAR,2017-11-27,https://www.deq.state.mi.us/aps/downloads/SRN/N6621/N6621_SAR_20171127.pdf,N6621,"DETROIT WATER & SEWERAGE, ADAMS ROAD STATION",48304,OAKLAND,"6201 ADAMS ROAD, BLOOMFELD HLS, MI","[-83.2086633, 42.6086798]"
B6481,FCE,2014-04-03,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_FCE_20140403.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,FCE,2016-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_FCE_20160825.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,FCE,2018-08-28,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_FCE_20180828.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,FCE,2019-12-06,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_FCE_20191206.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,SAR,2014-04-03,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_SAR_20140403.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,SAR,2016-08-25,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_SAR_20160825.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,SAR,2018-08-28,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_SAR_20180828.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,SAR,2019-11-06,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_SAR_20191106.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
B6481,TEST,2015-09-15,https://www.deq.state.mi.us/aps/downloads/SRN/B6481/B6481_TEST_20150915.pdf,B6481,ANR PIPELINE COMPANY - CAPAC COMPRESSOR STATION,48014,SAINT CLAIR,"4876  KETTLEHUT RD., CAPAC, MI","[-82.9483376, 43.0380328]"
M3423,SAR,2016-10-14,https://www.deq.state.mi.us/aps/downloads/SRN/M3423/M3423_SAR_20161014.pdf,M3423,CAPACFARMERS ELEVATOR CO,48014,SAINT CLAIR,"220 HUNTER STREET, CAPAC, MI","[-82.924379, 43.0091908]"
U741612777,ASBVN,2016-12-28,https://www.deq.state.mi.us/aps/downloads/SRN/U741612777/U741612777_ASBVN_20161228.pdf,U741612777,FORMER CAPAC STORAGE,48014,SAINT CLAIR,"5570 HACKMAN, MUSSEY TOWNSHIP, MI","[-82.8991195, 43.0586981]"
U741612777,ASBVN,2017-03-07,https://www.deq.state.mi.us/aps/downloads/SRN/U741612777/U741612777_ASBVN_20170307.pdf,U741612777,FORMER CAPAC STORAGE,48014,SAINT CLAIR,"5570 HACKMAN, MUSSEY TOWNSHIP, MI","[-82.8991195, 43.0586981]"
B8337,FCE,2014-05-14,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_FCE_20140514.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
B8337,FCE,2016-08-23,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_FCE_20160823.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
B8337,FCE,2017-11-22,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_FCE_20171122.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
B8337,FCE,2020-02-26,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_FCE_20200226.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
B8337,SAR,2014-04-23,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_SAR_20140423.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
B8337,SAR,2016-08-23,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_SAR_20160823.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
B8337,SAR,2020-02-06,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_SAR_20200206.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
B8337,TEST,2015-03-04,https://www.deq.state.mi.us/aps/downloads/SRN/B8337/B8337_TEST_20150304.pdf,B8337,ANR PIPELINE CO.-MUTTONVILLE COMPRESSOR STATION,48014,MACOMB,"36555  29 MILE RD., MUTTONVILLE, MI","[-82.7454606, 42.7694054]"
N5107,SAR,2016-12-08,https://www.deq.state.mi.us/aps/downloads/SRN/N5107/N5107_SAR_20161208.pdf,N5107,"CREST FORD, INC.",48015,MACOMB,"26333 VAN DYKE, CENTER LINE, MI","[-83.028669, 42.4871496]"
EN5000053,DCVN,2018-07-05,https://www.deq.state.mi.us/aps/downloads/SRN/EN5000053/EN5000053_DCVN_20180705.pdf,EN5000053,VAN DYKE CLEANERS,48015,MACOMB,"26677 VAN DYKE, CENTER LINE, MI","[-83.027969, 42.489765]"
N2828,SAR,2018-08-24,https://www.deq.state.mi.us/aps/downloads/SRN/N2828/N2828_SAR_20180824.pdf,N2828,COMPASS WHOLESALE TIRES & CAR PARTS,48015,MACOMB,"13125 8 MILE RD, STERLING HTS, MI","[-83.4470517, 42.4384914]"
A5095,SAR,2015-09-03,https://www.deq.state.mi.us/aps/downloads/SRN/A5095/A5095_SAR_20150903.pdf,A5095,"CREATIVE SOLUTIONS GROUP, INC.",48017,OAKLAND,"1250 CROOKS RD, CLAWSON, MI","[-83.16579390000001, 42.5439687]"
U631800016,ASBVN,2018-01-17,https://www.deq.state.mi.us/aps/downloads/SRN/U631800016/U631800016_ASBVN_20180117.pdf,U631800016,RESIDENCE,48017,OAKLAND,"29 HIGH STREET, CLAWSON, MI","[-83.1419702, 42.5339617]"
U632100705,ASBVN,2021-03-19,https://www.deq.state.mi.us/aps/downloads/SRN/U632100705/U632100705_ASBVN_20210319.pdf,U632100705,VACANT RESIDENTIAL,48017,OAKLAND,"444 N. ROCHESTER RD., CLAWSON, MI","[-83.1347232, 42.5371124]"
U631603918,ASBVN,2016-04-20,https://www.deq.state.mi.us/aps/downloads/SRN/U631603918/U631603918_ASBVN_20160420.pdf,U631603918,FORMER THUNDERBIRD LANES,48017,OAKLAND,"400 W. MAPLE ROAD, TROY, MI","[-83.1532582, 42.5491481]"
U501807378,SAR,2018-08-03,https://www.deq.state.mi.us/aps/downloads/SRN/U501807378/U501807378_SAR_20180803.pdf,U501807378,KEM-TEC LAND SURVEYORS,48021,MACOMB,"22556 GRATIOT AVE, EASTPOINTE, MI","[-82.957996, 42.463602]"
U741708252,ASBVN,2017-12-11,https://www.deq.state.mi.us/aps/downloads/SRN/U741708252/U741708252_ASBVN_20171211.pdf,U741708252,FORMER ZLATES PLACE,48023,SAINT CLAIR,"7750 DIXIE HIGHWAY, FAIR HAVEN, MI","[-82.62147879999999, 42.6721603]"
U741708252,ASBVN,2018-01-10,https://www.deq.state.mi.us/aps/downloads/SRN/U741708252/U741708252_ASBVN_20180110.pdf,U741708252,FORMER ZLATES PLACE,48023,SAINT CLAIR,"7750 DIXIE HIGHWAY, FAIR HAVEN, MI","[-82.62147879999999, 42.6721603]"
U742001992,SAR,2020-05-20,https://www.deq.state.mi.us/aps/downloads/SRN/U742001992/U742001992_SAR_20200520.pdf,U742001992,MALLARD POND CONSTRUCTION,48023,SAINT CLAIR,"9399 SHORTCUT ROAD, IRA TOWNSHIP, MI","[-82.6850269, 42.6928146]"
U501705432,ASBVN,2017-08-17,https://www.deq.state.mi.us/aps/downloads/SRN/U501705432/U501705432_ASBVN_20170817.pdf,U501705432,FORMER BALLEW'S BAR & GRILL,48026,MACOMB,"31490 UTICA ROAD, FRASER, MI","[-82.9466688, 42.5290908]"
U741611695,SAR,2016-10-14,https://www.deq.state.mi.us/aps/downloads/SRN/U741611695/U741611695_SAR_20161014.pdf,U741611695,CONRAD'S POULTRY FARM,48027,SAINT CLAIR,"7473 LAPPER ROAD, GOODELLS, MI","[-82.6298582, 42.9899844]"
U631501656,SAR,2015-03-17,https://www.deq.state.mi.us/aps/downloads/SRN/U631501656/U631501656_SAR_20150317.pdf,U631501656,CAPITAL SALES COMPANY,48030,OAKLAND,"1471 E. NINE MILE ROAD, HAZEL PARK, MI","[-83.08933139999999, 42.4626509]"
U631610826,ASBVN,2016-09-26,https://www.deq.state.mi.us/aps/downloads/SRN/U631610826/U631610826_ASBVN_20160926.pdf,U631610826,COMMERCIAL BUILDING,48030,OAKLAND,"348 E. NINE MILE ROAD, HAZEL PARK, MI","[-83.101766, 42.4612239]"
U631501658,SAR,2015-03-17,https://www.deq.state.mi.us/aps/downloads/SRN/U631501658/U631501658_SAR_20150317.pdf,U631501658,MICHIGAN SPLINE GAGE COMPANY,48030,OAKLAND,"1626 E. NINE MILE ROAD, HAZEL PARK, MI","[-83.0876814, 42.4615201]"
U632103936,ASBVN,2021-08-13,https://www.deq.state.mi.us/aps/downloads/SRN/U632103936/U632103936_ASBVN_20210813.pdf,U632103936,VACANT RESIDENTIAL,48030,OAKLAND,"39 E. MAPLEDALE, HAZEL PARK, MI","[-83.1035892, 42.4726565]"
U631502761,SAR,2015-04-17,https://www.deq.state.mi.us/aps/downloads/SRN/U631502761/U631502761_SAR_20150417.pdf,U631502761,"ACTION IMPACT, INC.",48033,OAKLAND,"25992 W. 8 MILE ROAD, SOUTHFIELD, MI","[-83.3216073, 42.442079]"
U631807777,SAR,2018-09-04,https://www.deq.state.mi.us/aps/downloads/SRN/U631807777/U631807777_SAR_20180904.pdf,U631807777,BUSCHE PERFORMANCE GROUP,48033,OAKLAND,"22122 TELEGRAPH ROAD, SOUTHFIELD, MI","[-83.27710820000001, 42.4532793]"
U501501390,SAR,2015-02-24,https://www.deq.state.mi.us/aps/downloads/SRN/U501501390/U501501390_SAR_20150224.pdf,U501501390,A & D INDUSTRIES,48036,MACOMB,"44645 MACOMB INDUSTRIAL DRIVE, CLINTON TOWSHIP, MI","[-82.88265249999999, 42.6260471]"
U631707525,SAR,2018-01-26,https://www.deq.state.mi.us/aps/downloads/SRN/U631707525/U631707525_SAR_20180126.pdf,U631707525,BENDIX CORP,48033,OAKLAND,"21283 BRIDGE ST., SOUTHFIELD, MI","[-83.28483419999999, 42.4477616]"
U741600997,SAR,2016-02-04,https://www.deq.state.mi.us/aps/downloads/SRN/U741600997/U741600997_SAR_20160204.pdf,U741600997,"ENBRIDGE, INC.-MARYVILLE TAKE OFF METERING STATION",48040,SAINT CLAIR,"256 MURPHY DRIVE, MARYSVILLE, MI","[-82.5103321, 42.9026651]"
U741608785,SAR,2016-06-28,https://www.deq.state.mi.us/aps/downloads/SRN/U741608785/U741608785_SAR_20160628.pdf,U741608785,PAUMAC TUBING LLC,48040,SAINT CLAIR,"315 CUTTLE ROAD, MARYSVILLE, MI","[-82.47650259999999, 42.8979806]"
U742102897,ASBVN,2021-07-19,https://www.deq.state.mi.us/aps/downloads/SRN/U742102897/U742102897_ASBVN_20210719.pdf,U742102897,SEAWAY MOBILE HOME RANCH,48040,SAINT CLAIR,"50 MACK AVENUE, MARYSVILLE, MI","[-82.4769381, 42.8853911]"
U501611367,SAR,2016-10-11,https://www.deq.state.mi.us/aps/downloads/SRN/U501611367/U501611367_SAR_20161011.pdf,U501611367,DANLYN CONTROLS,48042,MACOMB,"51410 MILANO DRIVE, MACOMB, MI","[-82.9656559, 42.6736778]"
U501501917,SAR,2015-03-26,https://www.deq.state.mi.us/aps/downloads/SRN/U501501917/U501501917_SAR_20150326.pdf,U501501917,GREAT LAKES CUSTOMS,48043,MACOMB,"260 N. ROSE ST, MT. CLEMENS, MI","[-82.8945525, 42.6104563]"
U501700825,SAR,2017-02-09,https://www.deq.state.mi.us/aps/downloads/SRN/U501700825/U501700825_SAR_20170209.pdf,U501700825,ANCHOR BAY PACKAGING CORPORATION,48047,MACOMB,"30871 23 MILE ROAD, BALTIMORE, MI","[-82.8003457, 42.6755215]"
U501601738,SAR,2016-02-26,https://www.deq.state.mi.us/aps/downloads/SRN/U501601738/U501601738_SAR_20160226.pdf,U501601738,EBBCO INC,48047,MACOMB,"51536 INDUSTRIAL DRIVE, NEW BALTIMORE, MI","[-82.7536772, 42.6832184]"
U502100242,ASBVN,2021-04-23,https://www.deq.state.mi.us/aps/downloads/SRN/U502100242/U502100242_ASBVN_20210423.pdf,U502100242,FORMER BAKERY,48047,MACOMB,"51005 WASHINGTON, NEW BALTIMORE, MI","[-82.7352832, 42.67963750000001]"
U502100242,VN,2021-06-22,https://www.deq.state.mi.us/aps/downloads/SRN/U502100242/U502100242_VN_20210622.pdf,U502100242,FORMER BAKERY,48047,MACOMB,"51005 WASHINGTON, NEW BALTIMORE, MI","[-82.7352832, 42.67963750000001]"
U501601736,SAR,2016-02-23,https://www.deq.state.mi.us/aps/downloads/SRN/U501601736/U501601736_SAR_20160223.pdf,U501601736,"KBE PRECISIONS PRODUCTS, LLC",48047,MACOMB,"51537 INDUSTRIAL DRIVE, NEW BALTIMORE, MI","[-82.7550255, 42.6826956]"
U501505836,SAR,2015-07-01,https://www.deq.state.mi.us/aps/downloads/SRN/U501505836/U501505836_SAR_20150701.pdf,U501505836,"ESPER GRAIN, LLC",48050,MACOMB,"32000 32 MILE ROAD, LENOX, MI","[-82.796776, 42.80316699999999]"
U501501393,SAR,2015-02-24,https://www.deq.state.mi.us/aps/downloads/SRN/U501501393/U501501393_SAR_20150224.pdf,U501501393,"ATTICA HYDRAULIC EXCHANGE, INC.",48051,MACOMB,"48175 GRAIOT AVENUE, CHESTERFIELD, MI","[-82.8519651, 42.6538797]"
